Time [s],delta GENCLS 1,delta GENCLS 2,omega GENCLS 1,omega GENCLS 2,a Bus 1,a Bus 2,a Bus 3,v Bus 1,v Bus 2,v Bus 3,q PV 1,q Slack 1,p Slack 1,Id GENCLS 1,Id GENCLS 2,Iq GENCLS 1,Iq GENCLS 2,vd GENCLS 1,vd GENCLS 2,vq GENCLS 1,vq GENCLS 2,tm GENCLS 1,tm GENCLS 2,te GENCLS 1,te GENCLS 2,vf GENCLS 1,vf GENCLS 2,XadIfd GENCLS 1,XadIfd GENCLS 2,Pe GENCLS 1,Pe GENCLS 2,Qe GENCLS 1,Qe GENCLS 2,psid GENCLS 1,psid GENCLS 2,psiq GENCLS 1,psiq GENCLS 2
8.166766666666658736e+00,7.382048611719214115e-01,-6.258367523672062739e-07,1.009093678053298859e+00,9.999999983934056980e-01,4.528281193045968767e-01,-6.246010939889563506e-07,2.583935811175060993e-01,1.001916919192501032e+00,9.999999997696012999e-01,9.760394744834040015e-01,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,5.195949382661181337e-01,4.065611799038990615e-01,1.175244156083344427e+00,-1.218969118107248395e+00,2.820585922640533316e-01,-1.235658359535854881e-09,9.613950357889256004e-01,9.999999997696012999e-01,9.440000085957052089e-01,-9.140869289011295251e-01,1.276430130845118915e+00,-1.218969118305146981e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.276430114333350296e+00,-1.218969118305148758e+00,1.680484847540562321e-01,4.065611783160836823e-01,9.613950475413671759e-01,9.999999997696000786e-01,-2.820585974600026691e-01,1.235657974165949267e-09
8.200099999999991951e+00,8.401949991668119511e-01,-6.445904757828758192e-07,1.007138549364628544e+00,9.999999986218465198e-01,5.167307422964267927e-01,-6.432185759418951094e-07,2.928103455683926937e-01,9.847621659750204204e-01,9.999999996401310876e-01,9.589958104279781015e-01,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,6.350232670962390191e-01,5.475723748086075426e-01,1.304205464309629914e+00,-1.343268533369565976e+00,3.130093050840785374e-01,-1.371899852035884574e-09,9.336922355800835183e-01,9.999999996401310876e-01,9.440000085957052089e-01,-9.140869289011295251e-01,1.416494728215098586e+00,-1.343268533600355141e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.416494707173081569e+00,-1.343268533600357140e+00,1.846889841813736666e-01,5.475723727901471438e-01,9.336922486221381767e-01,9.999999996401297553e-01,-3.130093114343112104e-01,1.371899337195617784e-09
8.233433333333325166e+00,9.141928582401837033e-01,-6.601310885802757479e-07,1.004638536451177400e+00,9.999999989047881899e-01,5.633961038858809056e-01,-6.586770463513200413e-07,3.173867873869706258e-01,9.708165577139507008e-01,9.999999995289661214e-01,9.452371409108994982e-01,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,7.266880911970955426e-01,6.574319559956217640e-01,1.390068242080758409e+00,-1.424130067765287722e+00,3.336163708325011190e-01,-1.371899852035884574e-09,9.116926769372502015e-01,9.999999995289661214e-01,9.440000085957052089e-01,-9.140869289011295251e-01,1.509750105064089576e+00,-1.424130067976000058e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.509750080460479982e+00,-1.424130067976002501e+00,1.987677283076393908e-01,6.574319536758101989e-01,9.116926908379325845e-01,9.999999995289646781e-01,-3.336163780993819938e-01,1.371899337195617784e-09
8.266766666666658381e+00,9.547428938037673118e-01,-6.719421404768094052e-07,1.001815134410023456e+00,9.999999992154244843e-01,5.890909885762137810e-01,-6.704573780654967706e-07,3.306953068112756244e-01,9.626484960831803717e-01,9.999999995289661214e-01,9.372103733099520495e-01,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,7.795399042722176430e-01,7.200839101567605427e-01,1.434174254805804516e+00,-1.464928371219107905e+00,3.442018133579939354e-01,-1.484762405146140905e-09,8.990082413581607090e-01,9.999999995289661214e-01,9.440000085957052089e-01,-9.140869289011295251e-01,1.557653549894913780e+00,-1.464928371503671389e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.557653523249519001e+00,-1.464928371503674054e+00,2.071671302028175732e-01,7.200839076437907105e-01,8.990082556999031693e-01,9.999999995289646781e-01,-3.442018211533930394e-01,1.484761704779357631e-09
8.300099999999991596e+00,9.591073510681253911e-01,-6.798234690877901403e-07,9.988794384474042332e-01,9.999999995302231159e-01,5.918624629455354613e-01,-6.783520180467654806e-07,3.321207596055007483e-01,9.617458603107479354e-01,9.999999994279773485e-01,9.363251204054303667e-01,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,7.853385798043410748e-01,7.269307261586139823e-01,1.438789425316809867e+00,-1.469163533203306837e+00,3.453094542226485819e-01,-1.484762405146140905e-09,8.976165591842993896e-01,9.999999994279773485e-01,9.440000085957052089e-01,-9.140869289011295251e-01,1.562666076584574570e+00,-1.469163533439331149e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.562666049715383476e+00,-1.469163533439333591e+00,2.080939555519089046e-01,7.269307235764773667e-01,8.976165735721937100e-01,9.999999994279759052e-01,-3.453094620760343569e-01,1.484761704779357631e-09
8.333433333333324811e+00,9.271499708631216752e-01,-6.838502518033757935e-07,9.960344279219210950e-01,9.999999998288945369e-01,5.715981684779305461e-01,-6.824288615577320216e-07,3.216523399863291943e-01,9.682447107978510159e-01,9.999999994279773485e-01,9.427073690654602656e-01,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,7.433839737494940536e-01,6.772796666701890178e-01,1.404392000563368326e+00,-1.437438707500255486e+00,3.370540727013686677e-01,-1.484762405146140905e-09,9.076856649814369904e-01,9.999999994279773485e-01,9.440000085957052089e-01,-9.140869289011295251e-01,1.525307108108532095e+00,-1.437438707722595188e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.525307082859195029e+00,-1.437438707722597631e+00,2.014036326705117563e-01,6.772796642036292836e-01,9.076856790253570173e-01,9.999999994279759052e-01,-3.370540801352083782e-01,1.484761704779357631e-09
8.366766666666658026e+00,8.612996523990621434e-01,-6.843428217575331843e-07,9.934851976757350656e-01,1.000000000092710506e+00,5.300131240174127401e-01,-6.830039252923135171e-07,2.998561311855625355e-01,9.809107348672808646e-01,9.999999995474658787e-01,9.551884719414278635e-01,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,6.605175428360102741e-01,5.782968466024558385e-01,1.329380874831513459e+00,-1.367154128988891326e+00,3.190514033543878081e-01,-1.338896484447039226e-09,9.275736091507843506e-01,9.999999995474658787e-01,9.440000085957052089e-01,-9.140869289011295251e-01,1.443837687020884442e+00,-1.367154129178034916e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.443837664985528013e+00,-1.367154129178037136e+00,1.885381169472388763e-01,5.782968444885500103e-01,9.275736224445930711e-01,9.999999995474645464e-01,-3.190514099595632702e-01,1.338895876941531581e-09
8.400099999999991240e+00,7.666041004755254074e-01,-6.818577842563894094e-07,9.914435681922887378e-01,1.000000000302795566e+00,4.705779012171332765e-01,-6.806325575722867317e-07,2.680348751640346250e-01,9.973831437554385726e-01,9.999999996771659072e-01,9.715198518812532269e-01,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,5.504063193392151332e-01,4.445429183270002138e-01,1.212326245922763723e+00,-1.255015431911865154e+00,2.909582935174000462e-01,-1.225226686202925891e-09,9.540003039605614577e-01,9.999999996771659072e-01,9.440000085957052089e-01,-9.140869289011295251e-01,1.316704908252634532e+00,-1.255015432089126026e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.316704890525810967e+00,-1.255015432089127803e+00,1.723513486601672140e-01,4.445429166233709761e-01,9.540003160838238516e-01,9.999999996771647970e-01,-2.909582990214632514e-01,1.225226208397655396e-09
8.433433333333324455e+00,6.507487266293437989e-01,-6.771922080385880220e-07,9.901174890554960140e-01,1.000000000439754011e+00,3.983569374257989182e-01,-6.761111522267051726e-07,2.284535461025285208e-01,1.014683316643398836e+00,9.999999998335972196e-01,9.888421953834284350e-01,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,4.315073514198403681e-01,2.962533769416319518e-01,1.055781467695037223e+00,-1.101411471888110727e+00,2.533875479317354018e-01,-1.081055831333440606e-09,9.825360578266590927e-01,9.999999998335972196e-01,9.440000085957052089e-01,-9.140869289011295251e-01,1.146681963895048284e+00,-1.101411472053208884e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,1.146681950886380363e+00,-1.101411472053210217e+00,1.564511784872622269e-01,2.962533756867724577e-01,9.825360683844738263e-01,9.999999998335961093e-01,-2.533875522468089225e-01,1.081055509959637146e-09
8.466766666666657670e+00,5.238217904778698086e-01,-6.713777696000752777e-07,9.896814364980776046e-01,1.000000000439754011e+00,3.197311645521075940e-01,-6.704672877367449162e-07,1.844300583228003498e-01,1.029957368691217345e+00,9.999999999939006567e-01,1.004379000153430512e+00,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,3.229852812265123774e-01,1.553826624922636790e-01,8.697851472369370063e-01,-9.147142442693273479e-01,2.087484321070120774e-01,-9.104818838530113700e-10,1.008581356533021056e+00,9.999999999939006567e-01,9.440000085957052089e-01,-9.140869289011295251e-01,9.446717633506370726e-01,-9.147142444115138327e-01,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,9.446717547422485151e-01,-9.147142444115146098e-01,1.441922866991993679e-01,1.553826616554859485e-01,1.008581365230872606e+00,9.999999999938997686e-01,-2.087484353368648793e-01,9.104817227827229035e-10
8.500099999999990885e+00,3.976350319057059268e-01,-6.662098645043484747e-07,9.902354662095548266e-01,1.000000000439754011e+00,2.419486948186551356e-01,-6.654852554074156528e-07,1.401436141356246501e-01,1.041259966523545133e+00,1.000000000134187328e+00,1.016182006171890917e+00,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,2.392979758635293552e-01,3.988094946246759087e-02,6.727352119673101205e-01,-7.129138157640046991e-01,1.614564484791746746e-01,-7.246090848073705226e-10,1.028666311790636279e+00,1.000000000134187328e+00,9.440000085957052089e-01,-9.140869289011295251e-01,7.306562557156475179e-01,-7.129138158679051429e-01,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,7.306562506174096860e-01,-7.129138158679055870e-01,1.375433067646812668e-01,3.988094895890525321e-02,1.028666318517988509e+00,1.000000000134186662e+00,-1.614564508721544334e-01,7.246090640238958731e-10
8.533433333333324100e+00,2.845765134603161495e-01,-6.617085749669237138e-07,9.917707182339600136e-01,1.000000000276648482e+00,1.724838930953348226e-01,-6.611661736553320517e-07,1.001493389752277779e-01,1.048055961704996708e+00,1.000000000235816255e+00,1.023623065180509162e+00,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,1.859141563429941024e-01,-4.130202016764658590e-02,4.884725624560160018e-01,-5.210227722286244756e-01,1.172334131303022636e-01,-5.424012915977275458e-10,1.041478430318191428e+00,1.000000000235816255e+00,9.440000085957052089e-01,-9.140869289011295251e-01,5.305289914292211639e-01,-5.210227722868636668e-01,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,5.305289886976867209e-01,-5.210227722868638889e-01,1.363641353847980520e-01,-4.130202044685236246e-02,1.041478435202916941e+00,1.000000000235815589e+00,-1.172334149894438265e-01,5.424013724433967252e-10
8.566766666666657315e+00,1.961438382220423715e-01,-6.598473895452355059e-07,9.941548348878584962e-01,1.000000000019568347e+00,1.182428231715921263e-01,-6.594598220269525287e-07,6.872815656921014982e-02,1.051160791663122041e+00,1.000000000235816255e+00,1.027358278013170034e+00,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,1.588559616277959163e-01,-8.939940910180250999e-02,3.408489086157586168e-01,-3.652743089286161204e-01,8.180373647922245528e-02,-3.875674979840229829e-10,1.047972398526075377e+00,1.000000000235816255e+00,9.440000085957052089e-01,-9.140869289011295251e-01,3.701952609343373557e-01,-3.652743089841275492e-01,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,3.701952595208277685e-01,-3.652743089841275492e-01,1.386088891541410462e-01,-8.939940924127186272e-02,1.047972401934564646e+00,1.000000000235815589e+00,-8.180373806778207246e-02,3.875676337722624982e-10
8.600099999999990530e+00,1.414863491615573621e-01,-6.616510994992547866e-07,9.971462930506429512e-01,9.999999996933622848e-01,8.474084238220384868e-02,-6.613683369214012203e-07,4.926990219232221802e-02,1.052104923521580027e+00,1.000000000235816255e+00,1.028746481619492004e+00,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,1.486958806027649793e-01,-1.121728288052684375e-01,2.486271881186375987e-01,-2.671130612778077063e-01,5.967052366151421455e-02,-2.827625969836709194e-10,1.050410818894299991e+00,1.000000000235816255e+00,9.440000085957052089e-01,-9.140869289011295251e-01,2.700334501722217451e-01,-2.671130613363352779e-01,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,2.700334493338225617e-01,-2.671130613363350559e-01,1.413766937541911795e-01,-1.121728288861432860e-01,1.050410821380572068e+00,1.000000000235815589e+00,-5.967052514847302064e-02,2.827627447899864835e-10
8.633433333333323745e+00,1.262442476760632093e-01,-6.677688637485985154e-07,1.000428009464821466e+00,9.999999993329652392e-01,7.540019802202879706e-02,-6.675247680550793983e-07,4.384062878805271984e-02,1.052233255481768603e+00,1.000000000235816255e+00,1.029006693407876982e+00,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,1.467690882137144270e-01,-1.175538204572984802e-01,2.228205167724001123e-01,-2.395275340142700993e-01,5.347692255768514424e-02,-2.827625969836709194e-10,1.050873249325738890e+00,1.000000000235816255e+00,9.440000085957052089e-01,-9.140869289011295251e-01,2.420048803532207360e-01,-2.395275340647323725e-01,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,2.420048796416238435e-01,-2.395275340647321227e-01,1.423272634585991403e-01,-1.175538205040309869e-01,1.050873251553944066e+00,1.000000000235815589e+00,-5.347692402537602974e-02,2.827627447899864835e-10
8.666766666666656960e+00,1.518604910730621538e-01,-6.783792530086634072e-07,1.003648995235134844e+00,9.999999989783389109e-01,9.109950285318346719e-02,-6.781010565978812065e-07,5.296516175337508125e-02,1.051979128812391640e+00,1.000000000235816255e+00,1.028534625431759553e+00,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,1.502487805692486467e-01,-1.082441037867925282e-01,2.661655931419878440e-01,-2.858307935909851216e-01,6.387974085158927562e-02,-2.827625969836709194e-10,1.050038122726959955e+00,1.000000000235816255e+00,9.440000085957052089e-01,-9.140869289011295251e-01,2.890818738575398061e-01,-2.858307936548141193e-01,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,2.890818729229566730e-01,-2.858307936548139527e-01,1.407548797570837285e-01,-1.082441038909256470e-01,1.050038125388615740e+00,1.000000000235815589e+00,-6.387974235407707646e-02,2.827627447899864835e-10
8.700099999999990175e+00,2.154204150111909966e-01,-6.931613252745990651e-07,1.006466808246703426e+00,9.999999986690212284e-01,1.300621442833550800e-01,-6.927795500354509716e-07,7.558537897938397143e-02,1.050646829531226789e+00,1.000000000235816255e+00,1.026698669523338658e+00,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,1.636494356835689612e-01,-8.007648198217759417e-02,3.732180958959457340e-01,-3.995718801596295777e-01,8.957234137853262168e-02,-4.037373622294581528e-10,1.046821964428997997e+00,1.000000000235816255e+00,9.440000085957052089e-01,-9.140869289011295251e-01,4.053513650864257745e-01,-3.995718802199955677e-01,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,4.053513634252587372e-01,-3.995718802199955677e-01,1.378712843180091296e-01,-8.007648215853761797e-02,1.046821968161178784e+00,1.000000000235815589e+00,-8.957234301502697837e-02,4.037374412744450945e-10
8.733433333333323390e+00,3.100223243430721420e-01,-7.113328597267230865e-07,1.008589456469701329e+00,9.999999984388892038e-01,1.881042934399708433e-01,-7.107905365608487969e-07,1.091710789633682233e-01,1.046801636753848630e+00,1.000000000133984601e+00,1.022207941452614621e+00,1.441608786052410440e-01,1.549696776607603355e-01,-9.140869289011301912e-01,1.961095130924823959e-01,-2.492647052322480641e-02,5.304501711009806941e-01,-5.649904076200855663e-01,1.273080391031402581e-01,-5.423231950041519398e-10,1.039031544278538055e+00,1.000000000133984601e+00,9.440000085957052089e-01,-9.140869289011295251e-01,5.761207812015055607e-01,-5.649904077308861572e-01,1.086097832725235524e+00,1.000000000154970037e+00,1.086097832725235524e+00,1.000000000154970037e+00,5.761207780030055403e-01,-5.649904077308866013e-01,1.362301159966951003e-01,-2.492647084614246084e-02,1.039031549583039782e+00,1.000000000133983935e+00,-1.273080410642353777e-01,5.423231740182309359e-10
