Time [s],delta GENROU 1,delta GENROU 2,delta GENROU 3,delta GENROU 4,omega GENROU 1,omega GENROU 2,omega GENROU 3,omega GENROU 4,e1q GENROU 1,e1q GENROU 2,e1q GENROU 3,e1q GENROU 4,e1d GENROU 1,e1d GENROU 2,e1d GENROU 3,e1d GENROU 4,e2d GENROU 1,e2d GENROU 2,e2d GENROU 3,e2d GENROU 4,e2q GENROU 1,e2q GENROU 2,e2q GENROU 3,e2q GENROU 4,LAG_y TGOV1 1,LAG_y TGOV1 2,LAG_y TGOV1 3,LAG_y TGOV1 4,LL_x TGOV1 1,LL_x TGOV1 2,LL_x TGOV1 3,LL_x TGOV1 4,vp EXDC2 1,vp EXDC2 2,vp EXDC2 3,vp EXDC2 4,LS_y EXDC2 1,LS_y EXDC2 2,LS_y EXDC2 3,LS_y EXDC2 4,LL_x EXDC2 1,LL_x EXDC2 2,LL_x EXDC2 3,LL_x EXDC2 4,LA_y EXDC2 1,LA_y EXDC2 2,LA_y EXDC2 3,LA_y EXDC2 4,W_x EXDC2 1,W_x EXDC2 2,W_x EXDC2 3,W_x EXDC2 4,a Bus 1,a Bus 2,a Bus 3,a Bus 4,a Bus 5,a Bus 6,a Bus 7,a Bus 8,a Bus 9,a Bus 10,v Bus 1,v Bus 2,v Bus 3,v Bus 4,v Bus 5,v Bus 6,v Bus 7,v Bus 8,v Bus 9,v Bus 10,q PV 2,q PV 3,q PV 4,q Slack 1,p Slack 1,Id GENROU 1,Id GENROU 2,Id GENROU 3,Id GENROU 4,Iq GENROU 1,Iq GENROU 2,Iq GENROU 3,Iq GENROU 4,vd GENROU 1,vd GENROU 2,vd GENROU 3,vd GENROU 4,vq GENROU 1,vq GENROU 2,vq GENROU 3,vq GENROU 4,tm GENROU 1,tm GENROU 2,tm GENROU 3,tm GENROU 4,te GENROU 1,te GENROU 2,te GENROU 3,te GENROU 4,vf GENROU 1,vf GENROU 2,vf GENROU 3,vf GENROU 4,XadIfd GENROU 1,XadIfd GENROU 2,XadIfd GENROU 3,XadIfd GENROU 4,Pe GENROU 1,Pe GENROU 2,Pe GENROU 3,Pe GENROU 4,Qe GENROU 1,Qe GENROU 2,Qe GENROU 3,Qe GENROU 4,psid GENROU 1,psid GENROU 2,psid GENROU 3,psid GENROU 4,psiq GENROU 1,psiq GENROU 2,psiq GENROU 3,psiq GENROU 4,psi2q GENROU 1,psi2q GENROU 2,psi2q GENROU 3,psi2q GENROU 4,psi2d GENROU 1,psi2d GENROU 2,psi2d GENROU 3,psi2d GENROU 4,psi2 GENROU 1,psi2 GENROU 2,psi2 GENROU 3,psi2 GENROU 4,Se GENROU 1,Se GENROU 2,Se GENROU 3,Se GENROU 4,XaqI1q GENROU 1,XaqI1q GENROU 2,XaqI1q GENROU 3,XaqI1q GENROU 4,paux TGOV1 1,paux TGOV1 2,paux TGOV1 3,paux TGOV1 4,pout TGOV1 1,pout TGOV1 2,pout TGOV1 3,pout TGOV1 4,wref TGOV1 1,wref TGOV1 2,wref TGOV1 3,wref TGOV1 4,pref TGOV1 1,pref TGOV1 2,pref TGOV1 3,pref TGOV1 4,wd TGOV1 1,wd TGOV1 2,wd TGOV1 3,wd TGOV1 4,pd TGOV1 1,pd TGOV1 2,pd TGOV1 3,pd TGOV1 4,LL_y TGOV1 1,LL_y TGOV1 2,LL_y TGOV1 3,LL_y TGOV1 4,v EXDC2 1,v EXDC2 2,v EXDC2 3,v EXDC2 4,vout EXDC2 1,vout EXDC2 2,vout EXDC2 3,vout EXDC2 4,vref EXDC2 1,vref EXDC2 2,vref EXDC2 3,vref EXDC2 4,Se EXDC2 1,Se EXDC2 2,Se EXDC2 3,Se EXDC2 4,vi EXDC2 1,vi EXDC2 2,vi EXDC2 3,vi EXDC2 4,LL_y EXDC2 1,LL_y EXDC2 2,LL_y EXDC2 3,LL_y EXDC2 4,W_y EXDC2 1,W_y EXDC2 2,W_y EXDC2 3,W_y EXDC2 4
0.000000000000000000e+00,1.419948317776971392e+00,1.123955655087540473e+00,9.389205193615619560e-01,1.211375604230892300e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.662650860214662352e-01,9.486046856320697884e-01,9.512553427871739409e-01,8.687030075037212029e-01,5.080821895975239366e-01,4.591220243122627331e-01,4.577067984284810542e-01,5.008541862507635001e-01,7.014237827817093596e-01,7.772518675127280119e-01,7.793242880150677010e-01,7.114798638181136781e-01,7.245693834260341637e-01,6.547479303235747006e-01,6.527296951501817546e-01,7.142616221315237768e-01,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.000000000000003109e+00,1.000000000000006661e+00,1.000000000000003331e+00,1.000000000000001110e+00,9.482616156349732428e-02,1.009779899438977557e-01,1.012912217556418693e-01,9.256738277693840611e-02,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,5.702549171626030144e-01,3.779616957781317121e-01,1.957714545018109376e-01,3.777205486087124586e-01,4.825647934601789424e-01,2.935349871931622889e-01,1.425480757981385793e-01,-3.712555918662942267e-02,1.113440532731296562e-01,2.933130180928149588e-01,1.000000000000003109e+00,1.000000000000006661e+00,1.000000000000003331e+00,1.000000000000001110e+00,9.833747192454396213e-01,9.690858523142558134e-01,9.562181019421907013e-01,9.540001822427049971e-01,9.685636605810182820e-01,9.837714293447678005e-01,2.280480202939382472e+00,2.323845862928767936e+00,1.060909513491894218e+00,1.094633678651343311e+00,7.268029213150203560e+00,6.181548871490881503e+00,6.425730679475312179e+00,6.447414553953981553e+00,5.895867888210282182e+00,3.976295396850187291e+00,3.593128885922056259e+00,3.582053205092460502e+00,3.919728414136410599e+00,7.510780194050352687e-01,6.787021228963879826e-01,6.766100498507979788e-01,7.403931448924330194e-01,6.602134569717703627e-01,7.344136629828925678e-01,7.363415243220411410e-01,6.721740778967119079e-01,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.094633678651343089e+00,2.280480202939382472e+00,2.323845862928767048e+00,1.060909513491894440e+00,6.602134569717703627e-01,7.344136629828925678e-01,7.363415243220411410e-01,6.721740778967119079e-01,-7.510780194050352687e-01,-6.787021228963879826e-01,-6.766100498507979788e-01,-7.403931448924330194e-01,6.406253694925301279e-01,5.788929871763308643e-01,5.771085719315629525e-01,6.315118000553104904e-01,8.319231478465171081e-01,9.129061818572068443e-01,9.154363730429850854e-01,8.359481859025530426e-01,1.049998565694400643e+00,1.080978624892758422e+00,1.082163599871564408e+00,1.047671953964058211e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.037794007305667982e-02,3.888888888888890338e-02,3.888888888888888257e-02,3.888888888888890338e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.000000000000003109e+00,1.000000000000006661e+00,1.000000000000003331e+00,1.000000000000001110e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.094826161563500433e+00,1.100977989943904500e+00,1.101291221755645200e+00,1.092567382776939544e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.482616156349732428e-02,1.009779899438977557e-01,1.012912217556418693e-01,9.256738277693840611e-02,9.482616156349732428e-02,1.009779899438977557e-01,1.012912217556418693e-01,9.256738277693840611e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333287e-02,1.419948317776971392e+00,1.123955655087540473e+00,9.389205193615619560e-01,1.211375604230892300e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.662650860214662352e-01,9.486046856320697884e-01,9.512553427871739409e-01,8.687030075037212029e-01,5.080821895975239366e-01,4.591220243122627331e-01,4.577067984284810542e-01,5.008541862507635001e-01,7.014237827817093596e-01,7.772518675127280119e-01,7.793242880150677010e-01,7.114798638181136781e-01,7.245693834260341637e-01,6.547479303235747006e-01,6.527296951501817546e-01,7.142616221315237768e-01,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.000000000000003109e+00,1.000000000000006661e+00,1.000000000000003331e+00,1.000000000000001110e+00,9.482616156349732428e-02,1.009779899438977557e-01,1.012912217556418693e-01,9.256738277693840611e-02,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,5.702549171626030144e-01,3.779616957781317121e-01,1.957714545018109376e-01,3.777205486087124586e-01,4.825647934601789424e-01,2.935349871931622889e-01,1.425480757981385793e-01,-3.712555918662942267e-02,1.113440532731296562e-01,2.933130180928149588e-01,1.000000000000003109e+00,1.000000000000006661e+00,1.000000000000003331e+00,1.000000000000001110e+00,9.833747192454396213e-01,9.690858523142558134e-01,9.562181019421907013e-01,9.540001822427049971e-01,9.685636605810182820e-01,9.837714293447678005e-01,2.280480202939382472e+00,2.323845862928767936e+00,1.060909513491894218e+00,1.094633678651343311e+00,7.268029213150203560e+00,6.181548871490881503e+00,6.425730679475312179e+00,6.447414553953981553e+00,5.895867888210282182e+00,3.976295396850187291e+00,3.593128885922056259e+00,3.582053205092460502e+00,3.919728414136410599e+00,7.510780194050352687e-01,6.787021228963879826e-01,6.766100498507979788e-01,7.403931448924330194e-01,6.602134569717703627e-01,7.344136629828925678e-01,7.363415243220411410e-01,6.721740778967119079e-01,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.094633678651343089e+00,2.280480202939382472e+00,2.323845862928767048e+00,1.060909513491894440e+00,6.602134569717703627e-01,7.344136629828925678e-01,7.363415243220411410e-01,6.721740778967119079e-01,-7.510780194050352687e-01,-6.787021228963879826e-01,-6.766100498507979788e-01,-7.403931448924330194e-01,6.406253694925301279e-01,5.788929871763308643e-01,5.771085719315629525e-01,6.315118000553104904e-01,8.319231478465171081e-01,9.129061818572068443e-01,9.154363730429850854e-01,8.359481859025530426e-01,1.049998565694400643e+00,1.080978624892758422e+00,1.082163599871564408e+00,1.047671953964058211e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.037794007305667982e-02,3.888888888888890338e-02,3.888888888888888257e-02,3.888888888888890338e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.000000000000003109e+00,1.000000000000006661e+00,1.000000000000003331e+00,1.000000000000001110e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.094826161563500433e+00,1.100977989943904500e+00,1.101291221755645200e+00,1.092567382776939544e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.482616156349732428e-02,1.009779899438977557e-01,1.012912217556418693e-01,9.256738277693840611e-02,9.482616156349732428e-02,1.009779899438977557e-01,1.012912217556418693e-01,9.256738277693840611e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.666666666666666574e-02,1.419948317776971392e+00,1.123955655087540473e+00,9.389205193615619560e-01,1.211375604230892300e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.662650860214662352e-01,9.486046856320697884e-01,9.512553427871739409e-01,8.687030075037212029e-01,5.080821895975239366e-01,4.591220243122627331e-01,4.577067984284810542e-01,5.008541862507635001e-01,7.014237827817093596e-01,7.772518675127280119e-01,7.793242880150677010e-01,7.114798638181136781e-01,7.245693834260341637e-01,6.547479303235747006e-01,6.527296951501817546e-01,7.142616221315237768e-01,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.000000000000003109e+00,1.000000000000006661e+00,1.000000000000003331e+00,1.000000000000001110e+00,9.482616156349732428e-02,1.009779899438977557e-01,1.012912217556418693e-01,9.256738277693840611e-02,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,5.702549171626030144e-01,3.779616957781317121e-01,1.957714545018109376e-01,3.777205486087124586e-01,4.825647934601789424e-01,2.935349871931622889e-01,1.425480757981385793e-01,-3.712555918662942267e-02,1.113440532731296562e-01,2.933130180928149588e-01,1.000000000000003109e+00,1.000000000000006661e+00,1.000000000000003331e+00,1.000000000000001110e+00,9.833747192454396213e-01,9.690858523142558134e-01,9.562181019421907013e-01,9.540001822427049971e-01,9.685636605810182820e-01,9.837714293447678005e-01,2.280480202939382472e+00,2.323845862928767936e+00,1.060909513491894218e+00,1.094633678651343311e+00,7.268029213150203560e+00,6.181548871490881503e+00,6.425730679475312179e+00,6.447414553953981553e+00,5.895867888210282182e+00,3.976295396850187291e+00,3.593128885922056259e+00,3.582053205092460502e+00,3.919728414136410599e+00,7.510780194050352687e-01,6.787021228963879826e-01,6.766100498507979788e-01,7.403931448924330194e-01,6.602134569717703627e-01,7.344136629828925678e-01,7.363415243220411410e-01,6.721740778967119079e-01,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.094633678651343089e+00,2.280480202939382472e+00,2.323845862928767048e+00,1.060909513491894440e+00,6.602134569717703627e-01,7.344136629828925678e-01,7.363415243220411410e-01,6.721740778967119079e-01,-7.510780194050352687e-01,-6.787021228963879826e-01,-6.766100498507979788e-01,-7.403931448924330194e-01,6.406253694925301279e-01,5.788929871763308643e-01,5.771085719315629525e-01,6.315118000553104904e-01,8.319231478465171081e-01,9.129061818572068443e-01,9.154363730429850854e-01,8.359481859025530426e-01,1.049998565694400643e+00,1.080978624892758422e+00,1.082163599871564408e+00,1.047671953964058211e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.037794007305667982e-02,3.888888888888890338e-02,3.888888888888888257e-02,3.888888888888890338e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.000000000000003109e+00,1.000000000000006661e+00,1.000000000000003331e+00,1.000000000000001110e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.094826161563500433e+00,1.100977989943904500e+00,1.101291221755645200e+00,1.092567382776939544e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.482616156349732428e-02,1.009779899438977557e-01,1.012912217556418693e-01,9.256738277693840611e-02,9.482616156349732428e-02,1.009779899438977557e-01,1.012912217556418693e-01,9.256738277693840611e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.419948317776971392e+00,1.123955655087540473e+00,9.389205193615619560e-01,1.211375604230892300e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.662650860214662352e-01,9.486046856320697884e-01,9.512553427871739409e-01,8.687030075037212029e-01,5.080821895975239366e-01,4.591220243122627331e-01,4.577067984284810542e-01,5.008541862507635001e-01,7.014237827817093596e-01,7.772518675127280119e-01,7.793242880150677010e-01,7.114798638181136781e-01,7.245693834260341637e-01,6.547479303235747006e-01,6.527296951501817546e-01,7.142616221315237768e-01,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.000000000000003109e+00,1.000000000000006661e+00,1.000000000000003331e+00,1.000000000000001110e+00,9.482616156349732428e-02,1.009779899438977557e-01,1.012912217556418693e-01,9.256738277693840611e-02,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,5.702549171626030144e-01,3.779616957781317121e-01,1.957714545018109376e-01,3.777205486087124586e-01,4.825647934601789424e-01,2.935349871931622889e-01,1.425480757981385793e-01,-3.712555918662942267e-02,1.113440532731296562e-01,2.933130180928149588e-01,1.000000000000003109e+00,1.000000000000006661e+00,1.000000000000003331e+00,1.000000000000001110e+00,9.833747192454396213e-01,9.690858523142558134e-01,9.562181019421907013e-01,9.540001822427049971e-01,9.685636605810182820e-01,9.837714293447678005e-01,2.280480202939382472e+00,2.323845862928767936e+00,1.060909513491894218e+00,1.094633678651343311e+00,7.268029213150203560e+00,6.181548871490881503e+00,6.425730679475312179e+00,6.447414553953981553e+00,5.895867888210282182e+00,3.976295396850187291e+00,3.593128885922056259e+00,3.582053205092460502e+00,3.919728414136410599e+00,7.510780194050352687e-01,6.787021228963879826e-01,6.766100498507979788e-01,7.403931448924330194e-01,6.602134569717703627e-01,7.344136629828925678e-01,7.363415243220411410e-01,6.721740778967119079e-01,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.094633678651343089e+00,2.280480202939382472e+00,2.323845862928767048e+00,1.060909513491894440e+00,6.602134569717703627e-01,7.344136629828925678e-01,7.363415243220411410e-01,6.721740778967119079e-01,-7.510780194050352687e-01,-6.787021228963879826e-01,-6.766100498507979788e-01,-7.403931448924330194e-01,6.406253694925301279e-01,5.788929871763308643e-01,5.771085719315629525e-01,6.315118000553104904e-01,8.319231478465171081e-01,9.129061818572068443e-01,9.154363730429850854e-01,8.359481859025530426e-01,1.049998565694400643e+00,1.080978624892758422e+00,1.082163599871564408e+00,1.047671953964058211e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.037794007305667982e-02,3.888888888888890338e-02,3.888888888888888257e-02,3.888888888888890338e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,7.268029213150201784e+00,7.000000000000001776e+00,6.999999999999999112e+00,7.000000000000001776e+00,1.000000000000003109e+00,1.000000000000006661e+00,1.000000000000003331e+00,1.000000000000001110e+00,1.896523231269946486e+00,2.019559798877955004e+00,2.025824435112837385e+00,1.851347655538768233e+00,1.094826161563500433e+00,1.100977989943904500e+00,1.101291221755645200e+00,1.092567382776939544e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.482616156349732428e-02,1.009779899438977557e-01,1.012912217556418693e-01,9.256738277693840611e-02,9.482616156349732428e-02,1.009779899438977557e-01,1.012912217556418693e-01,9.256738277693840611e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
